,Offense Code,Last Parole Decision,Parole Review Status
105211,22990002,0,0
105213,13150004,0,0
105214,64080001,0,0
105215,52120009,0,0
105216,35620012,0,0
105217,54040011,0,0
105220,13990063,1,0
105224,52120009,1,0
105227,35990003,1,0
105228,13150005,0,0
105231,37040009,0,0
105232,35990005,0,0
105234,64110001,0,1
105240,13150005,0,0
105244,22990002,0,0
105251,35990002,1,0
105252,35990003,0,0
105253,35990016,0,1
105255,13990082,0,0
105256,35990016,0,0
105257,22990002,1,0
105258,49990002,1,0
105262,48010020,1,0
105264,48010020,0,1
105266,13990082,1,0
105267,22990002,1,0
105268,54010007,1,0
105270,35990015,1,0
105271,54040011,1,0
105273,35990016,1,0
105276,64080002,1,0
105278,48010020,1,0
105279,36990007,0,1
105281,36140001,0,0
105283,13990043,0,0
105285,13990043,0,0
105286,22990003,0,0
105287,22990003,0,0
105288,13150007,0,0
105289,48040003,0,0
105293,64110001,1,0
105294,48010020,0,0
105295,13990078,0,1
105298,13150005,0,0
105302,36990007,0,1
105305,52120009,0,0
105306,13990043,0,1
105309,35620012,0,0
105312,35990003,0,0
105314,48010020,0,0
105315,48010020,1,0
105316,12990001,0,0
105319,35990015,1,0
105322,35620012,0,1
105323,52120009,0,0
105324,35990016,0,0
105325,35990005,0,0
105328,13990076,0,0
105329,22990002,0,1
105330,13990083,1,0
105333,35990005,0,0
105334,64110001,0,1
105337,13150004,0,0
105338,13990043,0,0
105339,35990002,1,0
105340,35990015,0,0
105341,13990078,0,0
105344,35990003,1,0
105346,52030025,0,0
105349,52120009,0,0
105352,13990076,0,1
105353,64110001,0,1
105354,48010020,0,1
105356,48010020,0,1
105357,35990002,1,0
105360,64110001,0,1
105361,35620011,0,0
105365,48010020,1,0
105366,37050004,0,1
105369,48010020,0,1
105371,64110001,1,0
105383,13990076,0,0
105385,13990086,0,1
105392,13990082,0,0
105396,73990677,1,0
105400,26040043,1,0
105401,35990016,1,0
105413,13990086,0,1
105418,13150005,0,0
105420,13150005,0,0
105421,12990002,0,0
105422,48010020,0,0
105424,11990004,0,0
105427,35990003,0,0
105431,13150005,0,0
105434,13150004,0,0
105438,35990016,0,1
105439,12990001,0,1
105441,36990007,1,0
105443,26040048,1,0
105444,22990002,0,0
105445,12990001,0,1
105446,13150005,0,0
105447,12990002,0,0
105448,52120009,1,0
105449,22990002,1,0
105451,48010019,0,0
105452,12990002,0,0
105453,52030009,0,0
105455,12990002,1,0
105458,35990020,0,0
105461,54040011,1,0
105463,10990004,0,0
105465,35990003,0,0
105469,22990002,0,1
105472,9990017,0,0
105475,36010001,0,0
105477,13990076,0,0
105479,35990015,1,0
105480,54040033,0,1
105484,12990001,0,0
105485,35990015,1,0
105486,12990002,0,0
105489,12990002,0,0
105496,11990002,1,0
105500,35990003,0,0
105501,12990002,0,0
105503,12990001,0,0
105507,13150005,0,0
105509,23990198,0,1
105510,35990016,1,0
105512,13990075,0,0
105514,48010020,0,1
105515,22990002,0,0
105517,13150004,1,0
105518,22990002,0,0
105520,12990001,0,0
105524,35990005,0,1
105525,12990001,0,0
105528,12990001,0,0
105529,48010020,0,0
105533,13990043,0,1
105536,13150005,1,0
105538,12990002,0,0
105539,12990002,0,0
105540,12990001,0,0
105542,12990002,0,0
105545,23990198,1,0
105547,12990002,0,0
105548,35990002,0,0
105549,20990001,0,0
105550,12990001,1,0
105551,12990001,0,0
105554,12990002,0,0
105555,35990003,0,0
105557,13990075,0,1
105562,35990003,1,0
105565,54010008,0,0
105566,11990002,0,0
105567,35990016,0,0
105571,12990002,0,0
105572,13150005,0,0
105575,20990010,0,0
105576,23990208,0,0
105577,35990020,0,0
105578,12990002,0,0
105579,13150005,0,0
105582,13990043,0,0
105586,48010020,0,0
105587,35990014,1,0
105588,35990003,0,1
105592,12990002,0,0
105594,13990076,0,0
105596,48010020,0,1
105598,13990076,0,0
105600,13150005,0,0
105601,13990041,0,0
105604,54010007,1,0
105605,22990002,0,0
105612,13990075,0,0
105614,11990004,0,0
105615,13990076,0,0
105617,35990005,0,0
105621,9990019,0,0
105622,35990003,0,0
105625,11990003,0,0
105626,22990002,0,0
105627,12990001,0,0
105631,12990002,0,0
105634,35990016,0,1
105637,12990002,0,0
105638,9990019,0,0
105639,12990001,0,1
105641,12990001,0,0
105644,37040002,0,0
105649,22990002,1,0
105650,22990002,0,0
105651,13150004,0,0
105657,13150005,1,0
105660,12990002,0,0
105662,12990002,0,1
105663,11990004,1,0
105665,12990001,0,0
105670,13160017,0,0
105671,12990001,0,0
105673,12990002,1,0
105678,12990002,0,1
105679,13150005,0,0
105680,22990002,0,0
105681,22990003,0,0
105683,12990002,0,0
105685,12990002,0,0
105689,11990004,1,0
105693,12990001,0,1
105698,35990003,1,0
105700,50990041,0,0
105702,54040011,0,1
105713,48010020,0,0
105719,48040003,0,0
105721,35990003,1,0
105723,48010020,0,0
105724,54040011,0,1
105726,54010007,0,0
105728,35990015,0,1
105730,35990016,0,0
105734,20990009,0,0
105736,11990002,0,0
105737,64080002,0,0
105739,35990016,1,0
105740,22990007,0,0
105743,12990002,0,0
105746,35990004,0,0
105748,25890002,0,0
105750,52120009,0,0
105752,36990013,0,0
105753,13150011,0,0
105754,35990003,0,1
105755,22990002,0,0
105757,12990002,0,0
105760,35990003,0,0
105761,13150005,0,0
105763,35990008,0,0
105765,38990026,0,0
105767,12990002,0,0
105769,12990002,0,0
105770,12990002,0,1
105771,11990004,0,0
105774,36990013,0,0
105777,26050015,0,0
105783,12990002,0,0
105784,35990016,1,0
105787,54040033,0,0
105788,11990004,0,0
105790,12990002,0,0
105791,13150005,1,0
105795,13990041,0,0
105796,36010001,1,0
105798,13990043,0,0
105799,12990001,0,0
105802,22990001,0,0
105803,12990002,0,0
105804,35990022,0,1
105807,11990001,0,0
105808,12990002,1,0
105818,54990035,0,0
105824,11990002,1,0
105826,13990076,0,0
105827,11990002,1,0
105829,11990004,1,0
105833,22990002,0,1
105835,13990076,1,0
105837,35990003,0,0
105841,12990002,0,0
105847,13150005,0,0
105849,22990002,0,0
105853,35990003,0,1
105854,36010005,0,0
105855,13150005,0,0
105856,12990001,0,0
105859,35990018,0,0
105862,35990003,0,0
105866,37040002,0,1
105868,52030024,0,1
105870,12990001,0,0
105871,13150005,0,0
105873,22990002,0,0
105874,13990041,0,1
105875,35990014,1,0
105877,12990001,0,0
105879,22990002,0,0
105882,35990018,0,0
105883,12990002,0,0
105884,26040044,1,0
105885,12990002,0,0
105887,11990002,0,0
105891,13150005,1,0
105893,48010020,0,1
105895,54040011,0,0
105896,13990083,0,1
105897,12990001,0,0
105898,13150005,1,0
105900,13990075,0,0
105902,73990677,0,0
105905,36010001,0,0
105910,11990001,0,0
105911,35990003,1,0
105914,12990001,0,0
105915,38990026,0,0
105922,22990002,0,0
105923,35990015,0,0
105925,35990003,0,0
105926,13150011,0,0
105929,13150005,0,0
105930,12990002,0,0
105931,35990003,0,0
105932,13150005,0,0
105933,12990002,0,1
105934,35990016,1,0
105935,52120009,1,0
105936,36990024,0,1
105938,12990002,0,0
105939,13150005,0,0
105940,13150011,0,0
105942,12990002,1,0
105944,13990043,1,0
105945,26040045,0,0
105946,37040001,0,0
105951,52130005,1,0
105954,12990001,0,0
105960,13150005,0,0
105961,12990001,1,0
105962,12990002,0,0
105966,35990016,0,0
105971,12990002,0,0
105972,35990016,0,0
105973,11990002,0,0
105974,12990001,0,1
105975,35990003,0,0
105977,22990003,0,1
105978,9990017,0,0
105979,12990002,1,0
105980,35990015,1,0
105981,35990015,1,0
105982,52030024,0,0
105984,9990030,0,0
105985,13990075,0,0
105990,13990042,1,0
105994,22990002,0,1
105995,22990002,1,0
105996,12990002,0,0
105998,13150004,0,0
105999,12990002,0,0
106000,22990002,0,0
106001,13990041,0,0
106006,11990002,0,0
106009,35990005,0,1
106010,11990004,0,0
106012,12990002,0,1
106015,12990002,0,1
106017,13150005,0,0
106019,11990002,0,0
106020,52130005,0,0
106021,13150005,0,0
106022,35990016,0,0
106024,13990086,0,0
106025,13990075,0,0
106026,12990001,0,0
106027,12990002,0,0
106028,22990002,0,0
106029,48010020,1,0
106030,12990002,0,0
106031,13150005,0,0
106032,12990002,0,0
106033,12990002,0,0
106036,11990001,0,0
106037,13150011,0,0
106038,13990075,1,0
106040,12990002,0,0
106042,54040032,0,1
106044,12990002,1,0
106046,52030028,0,0
106047,12990001,0,0
106048,13990043,0,1
106049,11990002,0,0
106052,13990076,1,0
106054,54010007,0,0
106060,35990016,0,1
106061,35990002,0,0
106063,37040009,0,0
106064,26990034,0,1
106065,11990003,0,0
106068,12990001,0,0
106069,49990002,0,0
106071,12990002,0,0
106072,22990002,0,0
106073,52120009,0,1
106074,50150004,1,0
106076,22990002,1,0
106078,37040009,1,0
106080,35990016,0,1
106081,13990076,1,0
106084,9990019,0,0
106087,52120009,0,1
106088,35990015,0,0
106090,11990004,0,0
106092,13990076,0,1
106093,48010020,1,0
106094,12990001,0,0
106096,54040011,0,0
106100,38990026,0,0
106102,12990002,0,1
106103,12990001,0,1
106105,12990002,0,0
106108,12990002,0,0
106113,48010020,1,0
106115,50150004,1,0
106116,12990002,1,0
106117,11990004,0,0
106119,54040011,0,0
106120,48040003,0,0
106121,35990003,0,1
106122,12990002,0,0
106126,54040011,0,0
106128,50150004,0,1
106130,24110003,0,0
106131,36990009,0,0
106133,13990078,0,0
106135,22990002,0,0
106136,35990002,0,0
106139,12990001,0,0
106140,22990002,0,1
106141,12990002,0,0
106143,50150004,0,1
106144,52120009,0,0
106145,35990016,0,1
106148,22990002,0,0
106149,13990042,0,0
106150,12990001,0,0
106151,13990041,0,0
106152,20990004,0,0
106157,13990041,0,1
106160,35990016,1,0
106162,22990007,0,0
106164,35990003,1,0
106169,22990002,0,0
106174,22990002,1,0
106177,49990002,0,1
106178,36990008,0,0
106179,13990075,0,0
106181,52030025,0,0
106183,35990002,0,1
106189,48010020,0,1
106192,11990003,0,0
106193,13990075,0,1
106194,11990001,0,1
106195,12990001,1,0
106196,54040032,0,0
106197,11990003,0,0
106199,35990016,0,1
106200,36990007,1,0
106201,13150007,1,0
106204,54040032,1,0
106206,35990015,0,0
106207,12990001,0,0
106208,36010001,0,0
106209,22990007,0,0
106212,54040011,0,0
106215,12990001,0,0
106216,12990002,0,0
106219,12990002,0,1
106222,12990002,0,0
106224,12990002,0,0
106225,11990001,0,0
106227,12990001,0,0
106230,13150005,0,0
106233,12990002,0,0
106236,54040011,0,0
106238,22990002,0,0
106239,12990001,0,0
106244,11990004,0,0
106246,9990019,0,1
106247,11990004,0,0
106251,12990001,1,0
106255,13990041,0,0
106256,11990004,0,0
106257,13160017,0,0
106259,35990002,1,0
106261,13990041,0,0
106267,35990003,1,0
106268,25890002,1,0
106269,12990001,1,0
106270,20990005,0,1
106277,12990002,0,0
106282,50150004,0,1
106283,35990018,0,0
106287,22990002,0,0
106288,36990024,0,0
106289,35990015,1,0
106290,35990015,0,0
106291,36010001,0,0
106294,13990063,0,1
106295,54040033,0,0
106299,12990002,0,0
106304,22990002,0,0
106308,22990002,1,0
106309,35990003,0,0
106310,35990016,1,0
106311,48010020,0,0
106312,13150004,0,0
106313,48010020,0,1
106315,37050004,0,0
106316,35990015,1,0
106317,13990042,0,0
106318,13990042,1,0
106319,22990007,0,0
106320,22990003,0,0
106321,13990075,0,1
106324,48010020,0,0
106325,9990017,0,0
106329,52030009,1,0
106334,13150005,0,0
106335,20990005,0,0
106336,52120009,1,0
106340,11990004,0,0
106342,13990075,0,0
106345,48010019,0,0
106346,12990002,0,0
106349,11990002,0,0
106353,73991005,0,0
106355,11990002,1,0
106356,12990002,0,0
106357,36010001,0,0
106358,36010001,1,0
106361,48010020,0,0
106362,12990001,0,0
106364,20990005,0,0
106365,52030024,1,0
106366,13990041,0,1
106367,12990002,0,0
106372,13990063,0,0
106374,13990075,0,1
106377,35990003,1,0
106381,36990008,1,0
106382,12990001,1,0
106385,13150007,0,0
106386,26040043,0,0
106388,11990002,0,0
106391,12990002,1,0
106393,12990002,0,0
106396,12990001,0,0
106399,11990004,1,0
106400,13150004,0,0
106404,12990002,0,0
106406,54040032,0,0
106407,35990008,0,1
106410,12990002,0,0
106411,50150004,0,0
106414,26040044,0,0
106416,13990063,0,0
106417,11990002,0,0
106419,48010020,1,0
106420,35990016,1,0
106422,12990002,0,0
106424,13150005,0,0
106426,73991005,0,0
106429,22990002,1,0
106430,52130005,0,0
106432,22990002,0,0
106435,11990001,0,0
106437,48040003,0,0
106440,11990002,1,0
106443,12990001,0,0
106444,10990004,0,0
106446,54010008,0,0
106448,13990042,0,0
106449,12990001,0,0
106450,36990013,0,0
106453,35990003,1,0
106454,12990002,0,0
106455,13150005,0,0
106456,22990002,0,0
106457,13990075,0,0
106458,12990001,0,0
106459,12990001,0,1
106460,13150005,0,0
106465,11990004,0,0
106467,9990017,0,0
106469,13150005,0,0
106470,35990003,0,0
106475,54040011,0,0
106476,11990004,0,0
106479,13150005,0,0
106480,35990005,0,1
106481,35990015,0,1
106484,12990002,0,0
106486,13150005,0,0
106488,54010008,0,0
106489,25890002,0,1
106490,48010020,1,0
106492,13150005,0,0
106493,52030024,0,1
106495,9990019,0,0
106501,13150005,0,0
106502,13150005,1,0
106503,35990003,0,0
106504,12990002,0,0
106507,26040046,0,0
106508,48040003,1,0
106513,13150005,0,0
106514,48010020,0,0
106515,22990002,1,0
106517,13150005,0,0
106518,13990075,0,0
106521,58990002,0,0
106522,37050004,0,0
106524,13990078,0,0
106525,38990014,0,0
106526,12990002,0,0
106528,26040044,0,1
106529,54040011,0,1
106537,73990677,0,0
106538,12990002,0,0
106542,35990016,0,0
106546,20990001,0,0
106547,35990003,1,0
106549,22990002,0,0
106550,12990002,0,0
106554,13990043,1,0
106555,35990003,0,0
106556,9990017,0,1
106559,52030013,0,0
106561,52030029,0,0
106562,22990002,0,0
106564,35990016,1,0
106566,64080002,0,0
106567,11990001,1,0
106570,11990002,0,0
106572,11990004,0,0
106576,48010020,0,1
106577,22990002,0,0
106579,35990010,1,0
106580,13990042,0,0
106581,54040032,0,0
106583,12990002,0,0
106584,13150005,1,0
106586,22990002,0,0
106588,11990004,1,0
106590,13150005,1,0
106593,12990002,0,0
106596,13150005,0,0
106598,35990003,0,0
106599,13150005,0,0
106605,12990001,0,0
106606,13990075,0,0
106608,48040003,1,0
106611,35990003,0,0
106612,35990008,0,0
106614,35990156,0,0
106615,22990002,0,1
106616,52030013,0,0
106617,13150004,0,0
106618,13150007,1,0
106621,20990005,1,0
106622,12990002,0,0
106624,22990002,0,0
106627,22990001,0,0
106630,10990001,0,1
106632,36010001,0,0
106633,13990083,1,0
106634,13150005,0,0
106636,13150005,0,0
106637,12990001,1,0
106638,36010001,0,0
106640,22990003,0,0
106643,12990002,0,0
106644,12990002,0,0
106647,36990013,0,0
106648,36010001,0,0
106649,52030030,0,0
106650,54040033,1,0
106652,13990078,0,0
106654,13990041,0,0
106655,13150011,0,1
106657,10990020,0,0
106660,35990007,1,0
106661,35990003,0,0
106662,13150005,0,0
106663,9990017,0,0
106671,13990076,0,1
106672,22990003,1,0
106673,50150004,0,1
106675,10990004,0,1
106677,22990002,0,1
106680,22990002,0,0
106681,36010001,1,0
106683,13990075,1,0
106685,48010020,0,1
106690,11990002,0,0
106691,35990003,1,0
106692,9990019,0,0
106693,26040034,0,0
106698,13150011,0,0
106699,35990003,0,0
106700,12990001,0,0
106701,73991005,0,0
106703,11990004,0,0
106704,13150005,1,0
106705,11990004,0,0
106706,22990002,0,0
106707,22990002,0,0
106710,11990004,1,0
106712,12990001,0,0
106714,35990007,1,0
106715,22990002,0,1
106716,35990003,1,0
106718,12990002,0,0
106720,54040033,0,0
106722,12990001,0,0
106726,35990005,0,1
106727,13990041,0,0
106728,13990075,0,1
106730,23990196,0,0
106731,12990001,1,0
106733,22990002,0,0
106736,11990004,1,0
106737,35990021,0,1
106738,26040043,1,0
106739,22990002,1,0
106740,73990677,1,0
106741,13990075,0,0
106744,12990002,0,0
106746,22990002,0,0
106747,13150005,0,1
106751,13150004,0,0
106752,36010001,1,0
106753,13150004,0,0
106754,11990002,1,0
106756,13150005,0,1
106757,13150005,0,0
106762,52120009,0,1
106763,13990076,0,0
106764,35990016,1,0
106765,13990076,0,1
106767,36990013,1,0
106771,48040003,0,0
106776,54040011,1,0
106777,35990015,1,0
106778,11990004,1,0
106784,38990006,1,0
106785,13990071,0,0
106786,13990063,0,1
106787,35990008,0,0
106788,22990002,0,0
106789,22990003,0,1
106792,13150005,0,0
106793,13150011,0,0
106794,11990002,1,0
106795,52030024,1,0
106799,12990002,1,0
106801,13990078,0,0
106802,35990016,1,0
106805,12990001,0,0
106806,20990005,0,0
106808,11990004,0,0
106809,22990003,0,0
106811,35990018,0,0
106813,12990002,0,0
106815,48010020,1,0
106816,13990043,0,0
106817,26050015,0,0
106818,23990132,0,0
106825,11990002,1,0
106826,35990021,0,0
106827,12990001,1,0
106829,22990003,0,0
106830,36990013,0,0
106831,12990002,0,0
106835,22990002,0,0
106836,11990002,1,0
106837,35990026,1,0
106841,12990002,1,0
106844,54040033,0,0
106846,36990013,1,0
106848,10990004,0,0
106851,26040044,0,1
106852,52120009,0,1
106853,12990002,0,0
106854,35990015,0,0
106858,35620010,0,0
106859,12990002,0,0
106861,13150005,0,0
106862,36010001,0,0
106863,11990002,0,0
106864,13150005,1,0
106869,13150005,1,0
106870,13990041,0,0
106874,12990002,0,0
106875,13150005,0,0
106876,12990001,0,0
106878,12990002,0,1
106880,13150005,0,0
106881,9990019,0,0
106882,13150005,0,0
106885,48040003,0,0
106886,52120009,0,0
106887,35990015,1,0
106888,50160005,0,1
106889,48010020,0,1
106890,12990001,0,0
106891,11990004,0,0
106892,9990017,1,0
106897,54040011,1,0
106898,13990075,0,0
106899,12990001,0,0
106900,13990076,0,1
106904,12990002,0,0
106908,13990078,0,0
106909,13150005,0,0
106910,35990021,1,0
106915,73991005,0,0
106916,35990003,1,0
106918,35990015,0,1
106920,52030024,0,0
106921,36010001,0,0
106924,22990002,0,1
106925,13990076,0,0
106926,40040007,1,0
106931,35620012,0,0
106932,11990004,0,0
106935,12990002,0,0
106936,35990015,1,0
106937,12990002,0,0
106938,35990015,0,0
106939,36010001,0,0
106940,22990002,0,0
106941,35990016,0,0
106942,52030024,0,0
106944,12990001,0,0
106947,11990002,0,0
106948,22990002,0,0
106952,22990003,0,0
106956,26040042,0,0
106957,11990004,1,0
106961,48010020,0,0
106962,48010020,1,0
106964,52120009,1,0
106967,22990002,0,0
106970,35990015,0,1
106972,73991005,0,0
106973,11990004,0,0
106974,12990001,0,0
106975,12990002,0,1
106976,12990002,1,0
106978,35990015,0,0
106979,54040011,1,0
106980,13160016,0,0
106981,13150005,0,0
106983,22990002,0,0
106984,52120009,0,0
106985,13990063,0,0
106986,11990002,1,0
106989,35990020,1,0
106990,12990001,0,0
106992,35990014,1,0
106997,11990004,0,0
106998,35990003,1,0
107003,13990041,0,0
107004,48010020,0,0
107007,12990002,0,0
107010,35990015,0,0
107013,48010020,0,0
107014,35990015,1,0
107015,22990002,0,0
107018,35990015,1,0
107019,13150004,0,1
107020,26040045,1,0
107023,12990002,0,0
107025,54040032,0,1
107026,35990002,0,1
107027,12990002,0,0
107028,12990001,0,1
107029,20990005,0,1
107032,13990082,0,0
107039,36140001,1,0
107041,12990001,0,0
107042,48010020,1,0
107044,54040032,0,1
107047,20990010,0,1
107048,12990001,0,0
107049,12990001,0,0
107055,73991005,0,0
107056,54040033,0,0
107064,11990004,0,0
107067,11990003,0,0
107069,22990002,0,0
107072,13150011,0,0
107078,11990004,0,0
107080,36010001,0,0
107087,12990002,0,0
107088,50990041,0,0
107090,9990017,0,1
107091,12990001,0,0
107094,64110001,0,1
107099,13160016,0,1
107101,11990004,0,0
107108,54040033,0,0
107110,24110003,0,0
107112,36010001,0,0
107117,11990002,0,0
107120,48040003,0,0
107121,12990001,0,0
107123,22990002,0,0
107124,11990004,0,0
107126,36010001,1,0
107129,22990002,0,0
107130,22990002,0,0
107135,11990001,0,0
107136,52120009,0,0
107138,36010001,1,0
107140,36010001,1,0
107141,54040011,1,0
107147,35990005,0,0
107148,22990002,0,1
107150,12990002,0,1
107155,12990002,0,0
107158,13150005,0,0
107161,13150005,0,0
107162,12990002,1,0
107164,36010001,0,0
107166,12990002,1,0
107169,13160017,0,0
107170,9990030,0,0
107171,10990001,0,0
107174,12990002,0,0
107175,12990002,0,0
107177,37040001,0,1
107178,12990002,0,1
107183,12990001,0,0
107185,52120009,0,1
107188,35990003,0,0
107190,22990003,0,0
107191,13150005,1,0
107195,12990001,0,0
107198,12990001,0,1
107205,35990016,0,0
107206,12990002,1,0
107208,13150005,0,0
107209,36010001,0,0
107211,12990002,0,0
107212,35990003,0,1
107216,11990004,0,0
107217,52120009,0,0
107218,9990017,0,1
107223,48040003,0,1
107224,48010020,0,1
107227,12990002,0,1
107229,22990002,0,0
107230,26990034,1,0
107231,12990002,0,0
107233,24110003,0,0
107235,54040011,1,0
107236,11990001,0,0
107238,13150005,1,0
107239,13990082,0,0
107240,12990002,0,0
107242,11990004,0,0
107244,49990002,0,0
107246,12990002,0,1
107248,11990004,0,0
107249,35990016,0,0
107251,13990076,1,0
107260,12990001,0,0
107261,73990677,0,0
107262,12990002,0,0
107264,35990015,1,0
107265,13990078,1,0
107267,12990002,0,0
107272,9990019,0,0
107275,13150005,1,0
107281,36010001,0,0
107282,54040011,1,0
107283,35990015,1,0
107284,11990004,0,0
107286,13150005,0,0
107290,35990020,0,0
107291,36990024,0,0
107296,11990004,0,0
107298,13990075,1,0
107300,54040011,0,0
107302,35990003,0,0
107303,48010020,0,0
107305,11990002,1,0
107309,37050004,0,0
107311,13990043,0,0
107312,22990002,0,0
107313,11990001,0,0
107315,12990001,0,0
107316,12990002,0,0
107317,52130005,0,0
107318,11990002,1,0
107324,35990003,0,1
107327,11990003,0,0
107328,11990004,0,0
107330,13150005,0,0
107332,11990004,1,0
107335,54010009,0,1
107336,11990002,1,0
107337,48040003,0,0
107338,22990003,0,0
107342,36990007,0,1
107343,13150005,0,0
107346,13990041,0,0
107349,35990003,0,0
107351,54040033,0,0
107354,48040003,1,0
107355,22990002,0,1
107358,13150004,0,1
107359,13990075,0,0
107361,36010001,1,0
107362,22990002,0,1
107363,48010020,0,1
107365,48040003,0,0
107368,22990002,1,0
107369,11990002,0,0
107371,13150005,0,0
107376,35990003,0,0
107379,35990016,0,1
107380,12990002,1,0
107381,36990008,0,0
107383,12990001,0,1
107386,12990001,0,0
107389,11990002,0,0
107392,36990013,1,0
107394,35990003,1,0
107395,36990013,1,0
107397,11990002,0,0
107401,12990002,0,0
107404,12990002,0,0
107405,12990002,0,0
107407,11990001,0,0
107408,64080002,0,0
107411,12990002,0,0
107413,20990005,0,0
107414,12990001,0,0
107415,35990016,0,1
107417,12990002,0,0
107419,36010001,0,0
107420,52120009,0,0
107426,11990002,0,0
107432,12990001,1,0
107434,9990019,0,1
107435,54010009,0,0
107437,35990016,0,0
107438,35990016,0,0
107439,11990004,0,0
107440,22990002,0,1
107442,35990016,0,0
107444,9990017,0,0
107446,11990001,0,0
107449,22990002,0,0
107451,54040011,1,0
107452,22990002,0,1
107457,22990002,1,0
107458,13150005,0,0
107462,12990002,0,0
107466,35990015,0,1
107468,52130005,0,0
107470,73990677,0,0
107471,36010001,0,0
107472,35990185,0,0
107473,13150011,0,0
107474,11990004,0,0
107475,22990002,0,0
107476,12990002,0,0
107477,35990003,0,0
107479,36990013,0,0
107484,12990002,0,0
107486,35990002,0,1
107487,13150004,0,0
107489,12990002,0,0
107493,35990014,0,0
107495,12990002,0,0
107496,48010020,1,0
107500,13990076,0,1
107502,22990002,0,0
107504,22990002,0,0
107506,48010020,0,0
107509,11990002,0,0
107510,12990002,0,0
107511,13990076,0,0
107513,35990003,0,0
107514,52120009,0,1
107515,11990002,1,0
107519,35990003,0,0
107521,13990075,0,0
107522,54040033,0,1
107524,35990003,0,0
107527,13150005,0,0
107528,12990002,0,0
107532,13160017,0,0
107533,13150005,0,0
107536,52120009,0,0
107537,13990076,1,0
107542,35990016,0,0
107543,13990041,0,0
107544,35990014,1,0
107548,26040043,0,0
107549,13150005,0,1
107550,36010001,0,0
107553,40040008,0,1
107555,11990004,1,0
107557,11990001,0,1
107559,11990004,1,0
107560,35990016,0,1
107562,12990002,0,0
107563,22990002,0,0
107564,12990002,0,0
107567,36990013,0,1
107568,12990001,0,0
107569,12990001,0,0
107573,48010020,0,0
107575,13150004,1,0
107576,13990042,0,0
107579,12990001,0,0
107580,48010020,0,0
107582,49990002,0,0
107584,12990002,1,0
107585,13990082,0,1
107588,11990004,1,0
107589,12990001,0,0
107593,22990002,1,0
107594,48010020,0,0
107595,13990076,0,0
107602,36990013,0,0
107605,48010013,0,1
107609,13150005,0,0
107611,73990677,0,0
107612,24110003,0,0
107613,73991005,1,0
107616,10990004,0,0
107617,13150008,0,0
107618,11990003,0,0
107620,48040003,1,0
107623,12990001,0,0
107624,35990016,0,0
107625,35990003,0,0
107626,12990002,0,0
107627,22990002,0,0
107628,35990015,1,0
107631,13990076,0,0
107633,36990013,0,0
107634,20990005,0,0
107638,52030024,1,0
107641,13990076,0,0
107642,54040011,1,0
107646,35990003,0,1
107649,35990016,1,0
107650,11990004,0,0
107652,37040002,0,0
107653,36010001,0,0
107657,37040001,0,0
107662,13150005,0,0
107663,13990042,0,0
107664,13150005,0,0
107667,50150004,1,0
107668,26040043,1,0
107669,48010020,1,0
107673,36140001,1,0
107674,11990002,0,0
107675,48010020,0,0
107676,73991005,0,1
107679,23990013,0,0
107680,12990002,0,0
107681,13990078,0,0
107683,12990002,0,0
107684,13990075,0,0
107685,12990001,0,0
107687,12990002,0,1
107688,12990001,0,0
107690,26040045,0,0
107694,36990008,1,0
107696,35990003,0,1
107697,22990002,0,0
107698,13150005,0,1
107699,12990002,0,0
107702,13990063,0,0
107704,11990004,0,0
107705,13990076,0,0
107706,24110003,0,0
107707,13990063,0,0
107708,13990041,0,0
107709,35990015,0,0
107710,52030024,0,0
107713,35990021,0,0
107714,12990002,0,0
107717,23990214,0,1
107720,22990002,0,0
107722,12990001,1,0
107724,35990003,0,0
107725,11990002,0,0
107726,12990001,0,0
107727,13150005,0,0
107733,22990002,0,0
107735,13160017,0,1
107736,13150005,0,0
107738,35990003,0,0
107739,64080002,0,0
107740,54040011,0,0
107744,35990015,0,0
107750,12990002,0,0
107751,13990082,0,0
107753,13150005,0,0
107755,35990003,1,0
107757,13990075,0,0
107760,12990002,0,0
107761,48010020,0,1
107764,22990002,0,0
107765,13990042,0,0
107766,12990002,1,0
107770,12990002,0,0
107773,35990003,0,1
107774,35990005,0,0
107776,11990002,0,0
107778,12990001,1,0
107781,13150004,0,0
107782,12990002,1,0
107783,12990002,1,0
107786,35990105,1,0
107789,11990004,1,0
107791,11990004,1,0
107792,12990002,0,0
107794,13150011,0,0
107798,13150007,0,0
107800,12990001,0,1
107802,11990002,1,0
107804,11990003,0,0
107805,13150005,0,0
107806,11990001,0,0
107808,12990001,0,0
107813,48040003,0,1
107817,13990061,0,0
107818,12990002,0,1
107820,13150005,0,0
107821,22990002,0,0
107822,12990001,0,0
107824,35990003,0,0
107826,54040011,1,0
107827,35990003,0,0
107828,48010020,0,0
107829,73990677,1,0
107830,13150005,1,0
107833,13990057,1,0
107835,48010020,1,0
107836,12990002,0,1
107839,22990002,0,1
107840,36010001,0,0
107845,11990004,0,0
107849,12990001,0,0
107853,11990004,0,0
107855,13990076,0,1
107856,35990016,0,1
107857,9990017,0,0
107858,12990002,0,0
107859,12990001,0,0
107860,22990002,0,0
107861,12990002,0,0
107862,35990016,1,0
107863,11990004,1,0
107865,22990002,0,1
107868,13990043,0,0
