,Current Facility,Parole Review Status,Last Parole Decision
12139,99,1,0
12141,37,0,1
12142,12,0,1
12143,86,0,0
12144,63,0,0
12145,24,0,1
12148,84,0,0
12149,85,0,0
12152,87,1,0
12153,9,0,0
12155,12,0,0
12156,32,1,0
12158,65,0,0
12160,58,0,0
12161,76,0,0
12164,94,0,0
12166,0,0,0
12167,58,0,0
12169,83,0,0
12172,75,0,0
12173,93,1,0
12175,13,0,0
12176,91,1,0
12178,1,1,0
12181,83,1,0
12184,43,0,0
12185,75,0,0
12186,61,0,0
12187,15,0,1
12189,4,0,0
12190,85,0,0
12191,53,0,1
12192,53,0,0
12193,67,1,0
12194,26,0,0
12195,49,0,0
12198,43,0,0
12200,54,0,0
12202,100,0,0
12204,26,1,0
12206,24,0,1
12207,61,0,0
12212,4,0,0
12215,46,0,0
12218,51,0,0
12219,31,0,0
12225,99,0,0
12226,93,0,0
12227,86,0,0
12229,58,0,0
12233,86,1,0
12234,83,0,0
12238,48,0,0
12239,20,0,0
12240,0,0,0
12241,37,1,0
12242,65,0,0
12245,85,1,0
12247,46,0,0
12248,1,0,0
12250,88,0,0
12251,15,0,0
12252,77,1,0
12253,61,0,0
12254,75,0,0
12255,40,0,1
12257,9,0,0
12258,53,0,1
12260,11,0,0
12261,15,0,0
12265,71,0,0
12267,65,0,0
12269,67,0,0
12270,73,0,0
12272,64,0,0
12277,77,0,0
12278,92,0,0
12279,40,0,1
12281,20,0,0
12282,52,0,1
12285,27,0,0
12287,9,0,1
12290,75,0,0
12293,60,0,0
12294,47,1,0
12296,0,1,0
12297,12,0,0
12298,45,1,0
12299,51,0,0
12300,62,0,0
12302,27,0,1
12306,10,1,0
12307,8,1,0
12308,45,0,1
12309,84,0,1
12312,22,0,0
12313,22,1,0
12314,99,0,0
12315,51,0,1
12316,63,0,0
12318,74,1,0
12319,24,0,0
12320,46,0,0
12322,8,0,0
12323,49,0,1
12324,65,0,0
12327,46,0,0
12329,75,0,0
12330,13,0,0
12331,83,0,0
12335,97,0,0
12337,32,1,0
12341,13,0,0
12342,99,0,0
12343,32,0,1
12344,73,0,0
12345,47,0,0
12347,54,0,0
12349,46,1,0
12350,51,0,0
12351,90,0,0
12353,51,0,1
12356,70,0,0
12357,74,0,0
12358,75,1,0
12360,35,0,0
12362,19,0,0
12366,93,0,0
12373,49,0,1
12374,15,0,0
12376,73,0,0
12377,84,0,1
12378,13,0,1
12379,86,0,0
12380,79,0,1
12382,12,0,0
12383,86,0,0
12388,24,1,0
12392,73,0,0
12393,0,0,1
12394,66,0,0
12397,60,0,0
12398,65,0,0
12399,32,1,0
12400,15,0,0
12402,54,1,0
12403,46,0,0
12404,12,0,0
12405,99,0,1
12406,32,0,1
12408,26,0,0
12411,70,0,0
12412,1,1,0
12413,26,1,0
12416,66,0,0
12418,32,1,0
12420,90,0,0
12421,63,0,0
12422,12,0,0
12424,20,0,0
12425,99,0,0
12426,14,0,0
12428,96,1,0
12431,69,0,0
12432,26,1,0
12436,90,0,0
12438,32,0,1
12439,13,1,0
12440,88,0,0
12446,28,0,0
12447,3,0,0
12448,15,1,0
12449,4,0,0
12452,97,1,0
12453,9,0,0
12455,49,1,0
12456,99,0,0
12457,25,0,0
12458,84,0,0
12459,26,0,0
12460,84,0,1
12463,10,0,0
12468,2,0,1
12470,73,1,0
12472,93,0,0
12473,47,0,0
12474,23,0,0
12475,67,0,0
12477,35,0,0
12478,0,0,0
12480,4,0,0
12481,88,0,0
12482,12,0,0
12485,86,0,0
12486,73,0,0
12488,86,0,0
12489,73,1,0
12490,85,0,0
12491,74,0,0
12492,75,0,0
12493,12,1,0
12494,93,0,0
12495,65,0,0
12497,73,0,0
12498,44,0,0
12499,88,0,0
12502,93,1,0
12503,27,0,0
12504,42,0,0
12505,46,1,0
12506,13,0,0
12507,12,0,0
12509,70,1,0
12512,75,1,0
12513,59,0,0
12514,16,0,0
12516,12,0,0
12517,63,1,0
12518,84,0,0
12519,61,0,1
12520,74,0,0
12521,31,0,0
12522,60,0,0
12528,86,0,0
12529,37,1,0
12530,75,0,1
12531,37,0,1
12534,9,0,0
12535,12,0,0
12536,13,0,0
12537,63,1,0
12538,25,1,0
12539,82,0,0
12540,63,0,0
12543,75,0,0
12544,38,0,1
12545,85,0,0
12546,38,0,1
12547,49,1,0
12548,70,0,0
12549,47,0,1
12552,29,1,0
12553,15,0,0
12558,9,0,0
12560,18,0,0
12565,93,0,1
12567,27,0,0
12569,31,0,0
12570,83,0,0
12573,44,0,0
12576,71,1,0
12578,88,0,0
12580,37,1,0
12581,12,0,0
12582,20,0,0
12583,99,0,0
12586,20,1,0
12587,38,0,1
12588,25,0,0
12591,47,0,0
12593,87,0,0
12594,16,1,0
12595,49,0,0
12596,75,0,0
12597,99,1,0
12598,26,0,0
12599,27,0,0
12600,86,0,0
12602,46,0,0
12603,44,0,0
12604,1,0,0
12605,17,1,0
12606,26,0,0
12610,26,0,0
12611,9,0,0
12612,3,0,0
12618,84,0,0
12619,86,0,0
12620,82,0,0
12621,23,0,1
12622,46,0,0
12623,25,0,0
12624,32,1,0
12625,10,0,0
12626,20,0,0
12628,13,0,0
12630,60,0,0
12631,13,0,0
12634,42,0,0
12635,86,0,0
12637,25,0,0
12641,100,1,0
12642,63,0,0
12643,83,1,0
12644,99,0,1
12645,74,0,0
12646,67,0,1
12648,19,0,1
12649,8,0,0
12650,65,0,0
12652,53,0,0
12653,15,0,0
12657,47,0,0
12658,0,1,0
12661,75,0,1
12662,96,0,1
12663,12,0,0
12664,9,0,0
12665,26,0,0
12666,63,1,0
12668,19,0,0
12669,85,0,0
12670,99,0,0
12671,75,1,0
12672,77,0,0
12674,99,0,0
12675,81,0,1
12676,21,0,0
12678,9,0,0
12679,3,0,0
12680,13,0,0
12682,3,0,0
12684,13,1,0
12686,26,0,1
12687,60,0,0
12688,61,0,0
12689,93,0,0
12690,75,0,0
12692,63,0,0
12695,21,0,0
12696,3,0,0
12699,85,1,0
12700,91,0,0
12701,31,0,0
12704,58,0,0
12706,69,1,0
12707,71,0,0
12708,77,1,0
12709,13,0,0
12710,19,0,0
12711,87,1,0
12712,67,0,1
12714,75,1,0
12715,71,0,0
12717,65,0,0
12719,69,0,1
12721,21,0,0
12722,26,0,0
12725,3,0,1
12726,5,1,0
12729,35,0,1
12730,75,0,0
12732,88,0,0
12733,54,0,0
12735,87,0,0
12736,28,1,0
12738,24,1,0
12739,67,1,0
12741,49,0,0
12742,77,0,1
12743,19,0,0
12744,48,0,1
12746,2,1,0
12747,63,0,1
12754,36,0,1
12757,86,0,0
12760,26,1,0
12761,30,0,1
12763,63,0,0
12765,38,0,1
12766,24,0,1
12777,3,1,0
12779,9,1,0
12780,26,1,0
12782,28,0,0
12784,74,1,0
12786,61,0,0
12787,0,0,1
12788,12,1,0
12789,4,0,1
12794,54,0,0
12796,24,0,1
12797,17,0,0
12800,63,1,0
12801,63,0,0
12803,49,0,1
12805,20,0,0
12807,19,0,1
12809,82,1,0
12810,49,0,0
12812,40,0,1
12813,93,1,0
12814,3,0,0
12815,18,0,0
12816,75,0,0
12817,53,0,0
12818,99,0,0
12822,25,0,0
12823,54,0,0
12824,30,0,0
12825,3,0,0
12828,71,0,0
12829,15,0,0
12830,71,0,0
12832,93,0,0
12833,4,0,0
12834,13,0,0
12835,13,0,0
12839,49,0,0
12841,12,0,0
12847,0,0,0
12848,75,0,0
12850,2,1,0
12851,15,0,1
12852,82,0,0
12853,21,0,0
12855,25,0,0
12856,83,0,0
12858,65,0,0
12859,51,0,0
12860,25,0,0
12862,37,0,0
12863,25,1,0
12864,32,0,1
12866,20,0,0
12869,74,1,0
12870,12,1,0
12873,16,0,0
12878,87,0,0
12879,73,0,0
12885,9,0,0
12886,63,0,0
12889,86,0,0
12890,49,0,0
12892,52,0,1
12894,3,0,0
12895,74,0,0
12896,77,0,0
12899,63,1,0
12900,84,0,0
12902,35,1,0
12903,49,0,0
12904,99,0,0
12907,17,0,0
12908,88,0,0
12910,99,0,0
12911,46,0,0
12915,82,0,0
12917,10,0,0
12918,20,0,0
12919,12,1,0
12920,37,1,0
12923,58,0,0
12924,25,0,0
12926,85,0,1
12927,65,1,0
12928,91,0,1
12932,53,0,0
12935,35,0,0
12936,22,0,0
12937,67,0,0
12938,77,0,0
12939,92,0,0
12942,53,1,0
12943,48,0,1
12947,91,0,0
12948,67,0,0
12950,37,0,1
12951,24,1,0
12952,99,0,0
12953,16,0,0
12955,91,0,1
12956,70,1,0
12958,57,0,1
12959,46,0,0
12960,26,1,0
12961,49,0,0
12962,33,0,1
12966,90,0,0
12971,86,0,0
12972,40,1,0
12974,90,1,0
12975,9,0,0
12977,15,0,0
12979,23,0,0
12981,83,0,0
12985,24,0,1
12986,74,0,0
12987,73,0,0
12988,25,0,0
12990,25,0,0
12991,44,0,0
12993,73,0,0
12994,0,0,0
12996,51,0,0
12998,48,0,1
13000,25,0,0
13001,3,1,0
13002,19,0,0
13003,74,0,0
13004,4,1,0
13005,99,0,0
13006,9,0,0
13007,26,1,0
13008,9,0,0
13010,63,1,0
13012,93,1,0
13014,100,0,0
13015,87,0,1
13016,82,0,1
13017,60,0,0
13018,27,1,0
13019,73,0,0
13020,74,0,1
13021,55,1,0
13024,29,0,1
13025,88,0,0
13026,26,0,0
13027,8,0,1
13029,12,1,0
13031,31,1,0
13032,4,0,0
13033,61,0,0
13035,74,0,0
13036,99,0,0
13039,65,0,0
13041,35,0,0
13042,25,0,0
13045,65,0,0
13046,63,1,0
13047,77,0,0
13048,5,0,0
13049,66,0,0
13051,29,0,0
13052,87,0,0
13053,38,0,1
13054,12,0,0
13056,2,0,0
13057,23,0,0
13058,74,1,0
13059,63,0,0
13060,12,0,1
13061,87,0,0
13062,73,0,0
13063,70,1,0
13065,53,0,1
13069,63,0,0
13070,38,0,1
13071,51,0,1
13073,3,0,0
13075,74,0,1
13076,29,0,0
13077,100,0,0
13078,46,0,1
13080,26,0,0
13081,88,0,1
13082,3,0,0
13083,26,0,1
13085,13,0,0
13086,29,1,0
13089,16,0,0
13090,0,0,0
13092,12,0,0
13093,26,0,0
13094,86,0,0
13095,4,0,0
13096,84,0,0
13099,53,0,0
13100,31,0,0
13101,26,1,0
13102,46,1,0
13104,46,0,0
13107,75,0,0
13108,86,0,1
13110,28,1,0
13111,15,0,0
13112,43,0,0
13113,21,1,0
13114,9,1,0
13115,68,0,0
13118,73,1,0
13124,4,0,1
13125,16,0,0
13127,49,1,0
13128,13,0,0
13130,25,1,0
13132,12,1,0
13133,20,0,0
13134,37,1,0
13136,59,0,0
13138,12,0,0
13139,45,0,0
13140,86,0,1
13141,97,1,0
13144,9,0,1
13145,69,1,0
13146,13,0,0
13147,97,0,0
13152,19,0,0
13153,28,0,0
13154,86,0,1
13156,63,0,0
13161,10,0,1
13163,66,0,0
13165,75,0,1
13166,71,0,1
13167,12,0,0
13172,49,1,0
13173,9,0,0
13174,12,0,0
13176,18,0,0
13177,24,0,1
13179,15,0,0
13181,73,0,0
13183,32,0,1
13184,12,1,0
13186,4,0,0
13192,63,1,0
13193,8,0,0
13199,4,0,0
13200,3,0,0
13203,24,0,1
13204,35,0,0
13207,45,1,0
13208,12,0,0
13210,13,0,0
13211,54,0,1
13213,75,0,0
13214,46,0,0
13215,99,0,0
13216,93,1,0
13220,13,0,1
13221,9,0,0
13222,23,0,0
13223,4,1,0
13224,65,0,0
13225,35,0,1
13232,26,1,0
13233,35,0,0
13234,50,0,1
13237,12,0,0
13238,12,0,0
13239,46,0,0
13243,51,0,0
13246,25,1,0
13247,63,1,0
13249,70,0,0
13250,32,0,1
13252,12,0,1
13253,77,0,0
13255,13,0,0
13257,16,0,0
13258,75,0,0
13260,60,0,0
13261,15,1,0
13262,70,1,0
13264,0,0,0
13266,60,0,0
13267,52,0,1
13269,26,0,1
13270,63,0,1
13272,0,0,0
13274,63,1,0
13275,0,0,0
13277,56,1,0
13278,54,0,0
13279,86,0,0
13280,48,0,0
13281,19,0,0
13285,55,0,0
13286,49,0,0
13287,16,0,1
13289,86,0,0
13290,0,0,0
13291,26,1,0
13292,63,0,0
13293,7,0,1
13294,64,0,0
13295,86,0,0
13298,55,0,1
13299,49,0,0
13300,42,0,1
13301,99,1,0
13302,12,0,0
13303,26,0,0
13304,20,0,0
13306,23,0,0
13307,13,1,0
13308,69,1,0
13311,22,0,1
13312,21,1,0
13313,76,0,0
13314,0,1,0
13320,49,0,0
13327,13,0,0
13328,13,0,0
13330,17,0,0
13332,12,0,0
13334,12,0,0
13338,0,0,0
13340,13,1,0
13341,73,0,0
13342,97,0,0
13344,93,1,0
13346,99,0,0
13347,12,0,1
13349,43,0,0
13351,96,0,0
13353,99,0,0
13356,49,0,0
13357,20,0,0
13359,23,1,0
13361,38,0,1
13362,13,0,0
13363,86,0,0
13364,88,0,0
13366,61,0,0
13368,12,0,1
13369,32,0,1
13370,77,0,0
13372,15,0,0
13373,13,1,0
13375,19,0,1
13376,82,0,0
13379,9,0,0
13381,75,1,0
13382,73,0,0
13384,54,0,0
13385,49,0,0
13388,9,0,0
13390,2,0,0
13392,37,0,1
13394,100,1,0
13395,65,0,0
13401,4,0,0
13403,77,0,0
13405,86,0,0
13406,47,1,0
13407,9,1,0
13408,32,1,0
13409,73,1,0
13412,13,0,0
13413,73,0,0
13414,99,1,0
13415,84,1,0
13416,63,0,1
13417,71,0,0
13418,73,1,0
13419,40,0,1
13420,35,0,1
13422,1,0,0
13423,15,0,1
13424,15,0,0
13425,15,0,0
13427,25,0,0
13428,90,0,0
13429,84,0,1
13431,63,0,0
13433,49,1,0
13434,91,0,1
13437,97,0,0
13438,73,0,1
13439,71,1,0
13442,0,1,0
13443,62,0,0
13444,26,0,0
13447,12,0,0
13449,46,0,0
13450,93,0,0
13451,99,0,0
13452,60,0,0
13454,86,0,0
13455,70,0,0
13457,62,0,1
13460,32,0,1
13461,65,0,0
13462,63,1,0
13463,32,0,1
13469,13,1,0
13471,94,0,1
13472,65,1,0
13473,85,0,0
13475,49,0,0
13479,21,0,0
13480,86,0,0
13481,99,0,0
13483,11,0,0
13484,80,0,0
13485,86,0,0
13486,75,0,0
13487,86,0,1
13489,20,0,0
13494,53,1,0
13498,99,0,1
13499,0,0,0
13501,25,0,1
13502,8,1,0
13505,58,0,1
13506,4,0,0
13507,25,0,0
13510,74,0,0
13514,15,0,0
13515,53,0,0
13517,67,0,0
13519,53,0,0
13520,0,1,0
13521,47,0,0
13523,46,1,0
13524,13,1,0
13528,29,0,0
13529,42,0,0
13530,12,0,1
13531,65,0,0
13532,23,1,0
13533,13,0,0
13534,65,1,0
13535,92,0,0
13536,93,0,1
13537,17,0,0
13539,43,0,0
13540,21,1,0
13542,0,1,0
13543,63,0,0
13545,14,1,0
13546,97,0,0
13547,20,0,0
13548,25,0,1
13549,20,0,0
13550,40,0,1
13551,94,0,0
13552,17,0,1
13554,63,0,0
13555,99,0,0
13556,0,1,0
13557,3,0,0
13560,11,0,1
13562,63,0,0
13563,65,1,0
13564,78,0,0
13565,55,0,1
13566,76,1,0
13568,99,0,0
13569,27,0,0
13570,24,0,1
13571,26,1,0
13573,86,0,0
13574,71,0,1
13575,46,1,0
13576,24,0,1
13577,4,0,1
13578,9,0,0
13580,5,0,0
13582,82,0,1
13584,13,0,0
13585,63,1,0
13586,12,0,0
13587,26,0,1
13590,60,0,1
13592,86,0,0
13594,30,0,0
13595,45,0,0
13596,57,0,0
13598,37,0,1
13600,61,0,0
13601,4,0,0
13604,73,1,0
13605,25,1,0
13606,71,0,0
13607,4,0,0
13608,70,0,0
13609,99,0,0
13612,37,0,0
13613,71,0,0
13614,7,0,0
13615,53,1,0
13617,46,0,0
13619,20,0,0
13620,73,0,0
13625,20,1,0
13627,88,0,0
13628,12,0,1
13629,99,0,0
13630,75,0,0
13631,28,1,0
13633,71,0,1
13635,29,0,0
13637,32,0,0
13638,71,0,0
13639,75,0,0
13640,35,0,0
13642,46,0,0
13645,85,0,0
13646,48,0,1
13648,43,0,1
13649,26,1,0
13650,46,0,0
13651,90,0,0
13652,63,0,0
13653,39,0,1
13654,53,0,0
13655,97,0,0
13656,97,0,0
13657,25,0,0
13659,49,0,0
13660,18,0,0
13662,29,1,0
13663,51,1,0
13666,63,0,0
13668,20,0,0
13672,62,1,0
13674,60,0,0
13675,32,0,0
13677,33,0,1
13678,93,0,0
13681,92,0,0
13682,35,0,1
13683,9,0,0
13685,65,1,0
13687,42,0,0
13688,0,0,0
13690,47,1,0
13692,27,0,1
13693,8,0,0
13697,80,0,0
13699,65,0,0
13700,4,0,0
13701,65,0,0
13705,9,0,0
13707,99,1,0
13708,46,1,0
13710,17,0,1
13715,29,1,0
13717,99,0,0
13720,15,1,0
13721,75,0,0
13723,6,0,0
13727,75,0,0
13730,0,1,0
13731,12,0,0
13733,54,0,0
13738,54,0,0
13741,53,1,0
13742,37,0,1
13743,18,0,0
13745,16,0,0
13750,11,0,1
13751,99,0,0
13755,26,0,1
13756,53,0,1
13757,13,0,0
13758,0,0,0
13760,88,0,0
13762,32,0,0
13765,12,0,1
13766,3,0,0
13767,44,1,0
13768,73,1,0
13769,46,0,0
13772,74,1,0
13773,27,1,0
13777,82,1,0
13779,86,0,0
13780,54,0,0
13781,13,0,1
13782,49,1,0
13783,37,0,1
13785,47,0,1
13786,44,1,0
13787,15,0,0
13788,61,0,0
13792,13,0,0
13796,13,0,0
13797,87,0,0
13798,88,1,0
13802,85,0,0
13803,61,1,0
13806,73,0,0
13807,20,1,0
13808,57,1,0
13809,9,0,1
13810,84,1,0
13811,35,0,0
13813,0,0,0
13816,73,0,0
13817,63,0,0
13819,85,1,0
13821,46,0,0
13826,20,0,0
13828,60,0,0
13829,4,0,0
13832,54,1,0
13833,97,1,0
13840,99,0,0
13844,60,0,0
13845,58,0,0
13846,39,0,1
13847,51,0,0
13851,69,1,0
13853,13,0,0
13855,71,1,0
13856,37,0,0
13859,13,0,1
13860,5,0,1
13862,16,0,0
13864,12,0,0
13867,72,0,0
13868,30,0,0
13869,53,0,0
13871,26,0,0
13874,63,0,0
13875,69,0,0
13877,82,0,0
13878,29,0,0
13883,86,1,0
13884,65,0,0
13885,4,0,0
13886,65,0,0
13888,20,0,0
13890,35,0,0
13891,32,0,1
13893,15,0,0
13894,65,0,0
13896,35,0,1
13897,37,0,1
13901,32,1,0
13903,9,0,0
13904,2,0,0
13907,69,1,0
13908,63,0,0
13909,9,0,0
13914,37,0,1
13917,44,0,0
13918,49,0,0
13919,87,0,0
13924,93,0,0
13925,78,0,0
13927,20,0,0
13928,86,0,1
13930,51,0,0
13931,99,0,0
13932,32,0,1
13933,74,1,0
13936,3,0,0
13940,46,0,0
13946,97,1,0
13947,59,0,0
13948,47,0,0
13950,0,0,0
13951,75,1,0
13952,26,0,0
13953,51,1,0
13958,13,0,0
13961,32,0,1
13962,99,1,0
13963,3,0,0
13964,23,0,0
13965,75,0,0
13968,65,1,0
13969,86,0,0
13970,63,0,0
13971,86,0,0
13975,24,0,1
13978,99,0,0
13979,73,0,0
13980,88,0,0
13982,91,0,1
13983,44,0,1
13984,3,0,0
13986,47,0,1
13988,93,1,0
13989,0,0,0
13993,15,0,0
13994,12,0,0
13995,9,0,0
13998,60,0,0
14000,53,0,0
14003,87,0,0
14004,63,0,0
14008,82,0,0
14014,86,0,0
14015,16,0,0
14016,75,0,0
14017,0,0,0
14018,50,0,1
14019,12,0,0
14020,78,0,0
14021,65,0,0
14022,26,0,0
14024,14,0,0
14025,77,0,0
14028,0,0,0
14029,74,0,0
14030,74,0,1
14031,55,0,0
14034,10,0,0
14035,44,0,0
14037,13,0,0
14038,35,0,0
14039,77,0,0
14041,77,0,0
14043,75,0,0
14044,24,0,1
14045,2,1,0
14046,25,1,0
14049,65,0,0
14051,12,1,0
14052,2,1,0
14054,54,0,1
14055,12,0,0
14056,20,0,0
14058,19,0,0
14059,46,0,0
14061,46,0,0
14062,83,1,0
14063,43,0,0
14064,15,0,0
14068,0,0,0
14069,32,0,1
14071,73,0,0
14072,74,0,0
14073,79,0,0
14074,5,0,0
14075,89,1,0
14076,1,1,0
14077,32,0,1
14079,49,0,0
14080,74,0,0
14081,67,0,0
14082,32,0,0
14083,40,0,1
14087,1,0,1
14089,71,0,1
14092,5,0,1
14094,15,1,0
14097,63,0,0
14098,73,0,0
14099,31,1,0
14100,37,0,1
14101,41,1,0
14102,65,0,0
14103,99,0,0
14105,75,1,0
14107,1,0,0
14111,63,0,0
14112,26,1,0
14117,4,1,0
14118,95,1,0
14119,11,0,0
14121,99,0,0
14125,40,0,1
14129,53,0,0
14130,18,0,0
14131,99,0,1
14134,13,0,0
14135,54,1,0
14137,32,0,1
14138,86,0,0
14140,23,0,0
14143,70,0,0
14144,71,1,0
14145,24,0,1
14146,53,0,0
14148,80,0,0
14149,1,0,0
14151,13,0,0
14152,46,0,0
14155,9,1,0
14156,12,0,0
14157,15,1,0
14160,48,0,1
14161,24,0,1
14163,32,0,0
14164,85,0,0
14165,75,0,0
14166,5,0,0
14170,47,0,0
14171,40,0,1
14172,12,0,0
14173,84,0,0
14177,75,0,0
14179,32,0,1
14180,9,0,0
14181,62,0,0
14183,61,1,0
14186,63,0,0
14188,65,0,0
14189,15,0,0
14190,46,0,1
14192,77,0,0
14193,65,1,0
14195,16,0,0
14197,77,0,0
14198,37,0,1
14201,46,0,0
14202,65,0,1
14203,25,0,0
14204,0,1,0
14205,13,0,0
14209,49,0,1
14211,44,0,0
14214,33,0,1
14215,13,0,0
14217,13,0,0
14218,99,1,0
14219,86,0,0
14220,62,1,0
14221,20,0,0
14222,77,0,0
14223,12,1,0
14225,26,0,0
14226,37,0,0
14228,75,0,1
14231,62,0,1
14232,54,0,0
14233,24,0,1
14234,13,1,0
14237,32,0,0
14238,75,1,0
14239,9,0,0
14240,93,1,0
14241,9,0,0
14242,81,1,0
14243,7,1,0
14244,10,0,0
14245,25,0,0
14246,74,1,0
14248,16,0,0
14249,99,1,0
14250,32,0,1
14251,12,0,0
14253,31,1,0
14254,35,0,1
14255,9,1,0
14256,0,0,0
14258,93,1,0
14260,79,0,1
14261,89,0,0
14262,86,0,1
14263,63,0,0
14264,51,0,0
14266,74,0,0
14267,75,0,0
14273,68,0,1
14274,51,1,0
14276,12,0,1
14277,25,0,0
14278,87,0,0
14279,55,0,0
14280,35,1,0
14283,31,1,0
14284,57,0,0
14285,0,0,1
14286,21,0,1
14288,53,0,1
14290,0,0,0
14291,0,0,0
14292,5,0,0
14293,77,0,0
14294,88,0,0
14296,21,0,0
14297,61,0,0
14298,69,0,0
14299,9,0,0
14303,59,0,0
14305,97,0,0
14306,4,0,1
14310,65,1,0
14314,65,0,0
14315,5,0,0
14317,53,1,0
14320,0,0,0
14321,38,0,1
14323,15,1,0
14324,22,0,0
14325,57,1,0
14326,37,0,0
14327,97,1,0
14328,74,0,0
14329,51,0,1
14332,63,1,0
14333,37,1,0
14335,54,0,0
14338,27,1,0
14339,18,0,0
14340,31,0,0
14343,0,0,0
14344,73,0,0
14345,37,0,1
14347,53,0,1
14349,17,0,1
14350,12,0,1
14351,32,0,1
14352,20,0,0
14357,82,0,0
14364,75,0,0
14365,88,0,0
14366,65,0,0
14368,87,1,0
14371,65,0,0
14372,37,0,1
14373,46,1,0
14376,47,0,0
14377,25,0,0
14378,93,0,0
14379,86,0,0
14380,59,0,0
14381,9,0,0
14382,93,0,0
14384,77,0,0
14387,81,0,0
14388,13,0,0
14389,84,0,0
14391,82,0,0
14392,63,1,0
14394,48,1,0
14396,67,1,0
14398,73,1,0
14402,94,0,0
14403,35,0,0
14404,73,0,1
14407,0,0,0
14411,51,0,0
14412,35,1,0
14413,46,0,0
14414,75,1,0
14415,100,0,0
14416,63,0,0
14419,7,0,1
14420,93,1,0
14421,27,0,0
14423,43,1,0
14425,99,1,0
14426,99,0,0
14428,86,0,0
14429,37,0,1
14430,83,1,0
14433,40,0,1
14434,9,1,0
14436,91,0,1
14440,15,0,1
14441,67,0,0
14444,47,0,0
14445,74,0,0
14448,25,1,0
14449,13,0,0
14452,75,0,0
14454,24,1,0
14455,24,0,1
14456,20,0,0
14457,60,0,0
14458,31,0,0
14459,9,0,0
14463,99,0,0
14464,77,0,0
14466,12,0,1
14469,70,1,0
14471,23,1,0
14473,77,0,1
14475,12,1,0
14478,73,1,0
14479,83,0,0
14481,62,1,0
14485,9,1,0
14487,26,0,0
14488,42,0,0
14489,12,0,1
14490,62,0,0
14492,53,0,0
14493,24,0,1
14494,37,0,1
14496,73,1,0
14497,73,0,0
14498,40,0,1
14499,85,0,1
14501,49,0,0
14506,12,0,1
14507,93,0,0
14508,99,0,0
14510,86,0,0
14512,99,0,0
14516,16,1,0
14517,11,0,0
14520,86,0,0
14521,16,1,0
14522,72,0,1
14524,3,0,1
14527,63,0,0
14529,46,0,0
14533,33,0,1
14535,38,0,1
14537,75,0,0
14540,73,0,0
14543,73,0,0
14544,4,0,0
14545,91,0,1
14548,70,0,0
14549,23,0,0
14550,99,0,0
14552,70,0,0
14553,93,0,0
14557,5,0,1
14558,15,0,0
14559,73,0,0
14560,9,0,0
14561,65,0,0
14563,84,0,0
14568,53,0,0
14569,74,0,0
14570,12,0,1
14572,25,1,0
14575,60,0,0
14583,75,0,0
14584,5,0,0
14585,65,1,0
14587,75,0,0
14588,79,0,0
14589,5,0,0
14590,99,0,0
14592,9,0,0
14593,9,0,0
14594,53,0,0
14595,97,0,0
14596,67,0,0
14597,3,0,0
14598,14,1,0
14599,60,0,1
14600,21,0,0
14601,80,0,0
14605,4,0,0
14606,74,1,0
14609,53,1,0
14611,88,1,0
14617,63,0,0
14618,47,1,0
14621,60,0,0
14623,4,0,0
14624,62,0,0
14625,75,0,1
14627,99,1,0
14631,15,1,0
14633,13,0,0
14634,21,1,0
14635,86,1,0
14636,32,0,1
14637,54,0,0
14638,87,0,0
14641,3,0,0
14642,28,1,0
14644,86,0,0
14645,12,0,0
14646,26,0,0
14648,47,0,0
14650,60,0,0
14651,19,0,1
14654,26,0,0
14655,22,0,0
14656,16,0,1
14659,58,0,0
14660,48,0,0
14661,94,1,0
14663,75,0,0
14664,9,0,0
14666,73,0,0
14668,46,0,0
14671,27,1,0
14672,9,0,0
14673,73,0,0
14674,63,0,0
14675,48,0,0
14676,99,0,0
14677,15,0,0
14679,65,0,0
14681,65,0,1
14683,86,1,0
14684,75,1,0
14685,59,0,0
14689,60,0,1
14692,86,0,0
14693,20,0,0
14695,18,0,0
14696,35,0,1
14697,67,0,0
14700,67,0,0
14701,63,0,0
14702,8,0,0
14703,26,0,1
14704,37,0,1
14705,77,0,0
14706,85,0,0
14707,86,0,0
14708,88,0,0
14709,92,0,0
14711,53,0,1
14712,74,0,0
14713,87,0,0
14714,60,0,0
14716,75,1,0
14723,0,0,0
14724,4,0,0
14727,49,1,0
14731,20,0,0
14732,37,0,0
14735,99,0,0
14736,70,0,0
14737,32,0,1
14738,88,1,0
14741,25,0,0
14742,75,0,0
14744,49,0,0
14745,26,0,0
14746,54,0,0
14747,44,0,0
14748,49,0,0
14749,7,0,1
14752,24,0,1
14753,94,0,0
14754,74,0,1
14755,75,0,0
14756,18,0,0
14757,47,0,0
14759,43,0,0
14760,24,1,0
14761,15,0,0
14763,17,0,0
14766,51,0,0
14767,92,0,0
14768,70,0,0
14771,63,0,0
14775,12,0,0
14776,84,0,0
14777,75,1,0
14778,63,0,0
14780,99,0,0
14782,65,1,0
14783,73,0,0
14784,43,0,0
14785,19,0,0
14787,28,0,0
14788,61,0,1
14789,29,0,1
14790,81,0,1
14792,16,0,0
14796,25,0,0
14797,22,0,0
14799,84,0,0
14800,77,0,0
14803,86,0,0
14805,53,0,1
14807,86,0,0
14809,67,0,0
14817,55,0,0
14818,66,0,0
